SK_ID_CURR,TARGET
100675,0.06827936321496964
100676,0.062372855842113495
100678,0.08129600435495377
100679,0.04077431187033653
100680,0.02867916412651539
100681,0.1323794424533844
100682,0.08125510811805725
100683,0.02363084815442562
100684,0.013728213496506214
100685,0.045770034193992615
100686,0.025942515581846237
100687,0.022738266736268997
100688,0.1994009017944336
100689,0.02624909020960331
100690,0.22082999348640442
100691,0.0502927228808403
100692,0.08201111853122711
100693,0.039516840130090714
100694,0.018647294491529465
100695,0.024869339540600777
100696,0.05355539172887802
100697,0.017119769006967545
100698,0.030733106657862663
100700,0.1192203238606453
100701,0.026086991652846336
100703,0.022109834477305412
100704,0.02890610694885254
100705,0.17959198355674744
100706,0.04603965952992439
100707,0.028165481984615326
100708,0.07787507027387619
100709,0.04621271416544914
100710,0.04181573912501335
100712,0.016053050756454468
100713,0.04493580758571625
100714,0.019503384828567505
100715,0.2322295606136322
100716,0.04452938959002495
100717,0.20052431523799896
100718,0.01839427277445793
100719,0.024472186341881752
100720,0.07465073466300964
100721,0.027447745203971863
100722,0.06326582282781601
100723,0.14226078987121582
100724,0.11138778924942017
100725,0.01853789947926998
100726,0.2766021192073822
100727,0.04487181827425957
100728,0.0983828753232956
100730,0.011400681920349598
100731,0.021181518211960793
100732,0.12978680431842804
100733,0.18313929438591003
100734,0.016005421057343483
100735,0.025034138932824135
100736,0.07338279485702515
100737,0.011791586875915527
100738,0.03624724969267845
100739,0.013325837440788746
100741,0.4793238341808319
100742,0.04279013350605965
100743,0.016701186075806618
100746,0.021250655874609947
100748,0.06226569786667824
100749,0.0412139818072319
100750,0.07530076801776886
100755,0.25294047594070435
100756,0.014212588779628277
100757,0.10250937938690186
100758,0.08033546805381775
100759,0.023110058158636093
100761,0.01796472817659378
100764,0.024035613983869553
100766,0.0699320062994957
100767,0.23293207585811615
100768,0.03703987970948219
100769,0.04054680094122887
100771,0.06190786510705948
100773,0.03246316686272621
100774,0.10676808655261993
100775,0.11382478475570679
100776,0.05446171388030052
100778,0.050181034952402115
100779,0.011659503914415836
100780,0.04159436374902725
100781,0.08665652573108673
100782,0.06635304540395737
100783,0.1283400058746338
100784,0.0810365229845047
100785,0.07189948856830597
100786,0.04771439731121063
100787,0.05602337047457695
100788,0.01943599060177803
100789,0.034605566412210464
100790,0.12486071139574051
100793,0.0701727643609047
100794,0.07883840054273605
100795,0.09074749052524567
100796,0.26580193638801575
100798,0.11341476440429688
100799,0.03564582020044327
100800,0.032268863171339035
100801,0.12442278116941452
100802,0.09768602252006531
100803,0.08952506631612778
100804,0.5652034878730774
100805,0.018759241327643394
100806,0.019413823261857033
100807,0.0838342234492302
100808,0.07117553055286407
100809,0.021823378279805183
100810,0.061210885643959045
100811,0.03636197745800018
100812,0.007490294985473156
100813,0.03439923748373985
100814,0.013011576607823372
100815,0.023562196642160416
100816,0.057334769517183304
100817,0.16022178530693054
100818,0.07914406061172485
100819,0.02974642440676689
100820,0.06324934959411621
100821,0.08520862460136414
100822,0.2033645361661911
100824,0.061827369034290314
100825,0.13521292805671692
100827,0.11125631630420685
100828,0.07329081743955612
100829,0.0283132866024971
100831,0.03636583685874939
100832,0.028306735679507256
100833,0.10353264957666397
100834,0.09201879799365997
100835,0.0885777622461319
100837,0.06079500913619995
100838,0.1740487962961197
100839,0.35780805349349976
100840,0.051403384655714035
100841,0.07800721377134323
100842,0.07552172988653183
100843,0.043249476701021194
100844,0.059437524527311325
100845,0.442440390586853
100846,0.08508449047803879
100847,0.020953282713890076
100848,0.0261294636875391
100849,0.08059317618608475
100850,0.1303425133228302
100851,0.04954773187637329
100852,0.01832711137831211
100853,0.11103387176990509
100854,0.30317315459251404
100855,0.08398707211017609
100856,0.023256732150912285
100857,0.03248794749379158
100858,0.09837934374809265
100859,0.0413726344704628
100860,0.17947328090667725
100861,0.07416678220033646
100862,0.04510364681482315
100863,0.007681436836719513
100864,0.14223046600818634
100865,0.05115174129605293
100866,0.02493947185575962
100867,0.03201182931661606
100868,0.08988248556852341
100869,0.3052307367324829
100870,0.03759753331542015
100871,0.13697808980941772
100873,0.020049722865223885
100874,0.050224073231220245
100875,0.060449108481407166
100876,0.07680602371692657
100877,0.2603777348995209
100878,0.05166398733854294
100879,0.10919709503650665
100880,0.011440832167863846
100881,0.09015283733606339
100882,0.07942855358123779
100883,0.08067109435796738
100884,0.4252471923828125
100885,0.05366425961256027
100886,0.014313215389847755
100887,0.03961572051048279
100888,0.012686236761510372
100889,0.015305859036743641
100890,0.01216463465243578
100891,0.029170412570238113
100892,0.023497305810451508
100893,0.016373278573155403
100894,0.03433659300208092
100895,0.01916406862437725
100896,0.04083520919084549
100897,0.5719297528266907
100898,0.021473316475749016
100899,0.05103069543838501
100900,0.026975080370903015
100901,0.0806073471903801
100902,0.03101208433508873
100903,0.036745645105838776
100904,0.047954414039850235
100905,0.05298696458339691
100906,0.027192164212465286
100907,0.06426666676998138
100908,0.054069843143224716
100909,0.036062587052583694
100911,0.02685629203915596
100912,0.040974464267492294
100914,0.012606346048414707
100915,0.22366715967655182
100916,0.014972198754549026
100917,0.1360234022140503
100919,0.010736975818872452
100920,0.027850283309817314
100921,0.20546163618564606
100922,0.07699034363031387
100923,0.1174088791012764
100924,0.12382177263498306
100925,0.06260958313941956
100926,0.04921122267842293
100927,0.05674723535776138
100928,0.027729922905564308
100929,0.03635307773947716
100930,0.009220981039106846
100932,0.029654748737812042
100933,0.03447552025318146
100934,0.0424257330596447
100935,0.05400289222598076
100936,0.09571937471628189
100937,0.16928312182426453
100938,0.02259206585586071
100939,0.1592601090669632
100940,0.00875837728381157
100941,0.22710929811000824
100942,0.05754545331001282
100943,0.09312278032302856
100944,0.12291967868804932
100945,0.059221815317869186
100946,0.16721566021442413
100947,0.15994983911514282
100948,0.03220804035663605
100949,0.026515766978263855
100950,0.015353665687143803
100951,0.19752196967601776
100954,0.009816613979637623
100955,0.015428606420755386
100956,0.03582046180963516
100957,0.06348433345556259
100958,0.058591578155756
100959,0.041044190526008606
100960,0.05309789255261421
100961,0.05529256910085678
100962,0.04009426012635231
100963,0.07509745657444
100964,0.0313701331615448
100966,0.06850837916135788
100967,0.03512657806277275
100968,0.035130612552165985
100969,0.0229819193482399
100971,0.09103909879922867
100972,0.22056333720684052
100973,0.05699789896607399
100974,0.010269236750900745
100975,0.008182254619896412
100976,0.06436802446842194
100977,0.06273577362298965
100978,0.025758404284715652
100979,0.040950674563646317
100980,0.020842203870415688
100981,0.036055780947208405
100985,0.101018987596035
100986,0.1732890009880066
100988,0.026565631851553917
100989,0.023245925083756447
100990,0.12125593423843384
100991,0.04509840905666351
100992,0.2452814280986786
100993,0.05535278841853142
100994,0.07332295924425125
100995,0.14774276316165924
100996,0.06406509131193161
100999,0.01985502615571022
101000,0.20964430272579193
101001,0.027491258457303047
101003,0.02367584966123104
101004,0.26662683486938477
101006,0.04462844878435135
101007,0.2776951789855957
101009,0.05389602854847908
101010,0.18305793404579163
101011,0.049023184925317764
101012,0.13120993971824646
101013,0.10932454466819763
101014,0.027598561719059944
101015,0.04953182861208916
101016,0.1656985580921173
101017,0.15056605637073517
101018,0.046601079404354095
101019,0.10941893607378006
101022,0.046872835606336594
101023,0.039875563234090805
101027,0.12510164082050323
101028,0.15003302693367004
101029,0.04909208416938782
101030,0.020702583715319633
101032,0.05142547935247421
101033,0.1268865317106247
101034,0.236769899725914
101035,0.04602203145623207
101036,0.3844131529331207
101037,0.015542173758149147
101038,0.026171747595071793
101039,0.03279703110456467
101040,0.04353412613272667
101042,0.08251422643661499
101043,0.07716763019561768
101044,0.026186181232333183
101045,0.046509359031915665
101046,0.012905333191156387
101047,0.13483315706253052
101048,0.08088228106498718
101049,0.09248510748147964
101050,0.2751888334751129
101052,0.040170494467020035
101053,0.17496824264526367
101054,0.0325990691781044
101058,0.05146702378988266
101059,0.012257394380867481
101060,0.028962625190615654
101061,0.03144961595535278
101062,0.010627428069710732
101063,0.03220647946000099
101065,0.03926190733909607
101066,0.31802985072135925
101067,0.18626290559768677
101068,0.16251972317695618
101069,0.036860086023807526
101070,0.07306160777807236
101071,0.040871512144804
101072,0.04108138382434845
101073,0.1396888643503189
101074,0.04097772762179375
101075,0.025885486975312233
101076,0.281421959400177
101077,0.05515757203102112
101078,0.08654674142599106
101080,0.3238852620124817
101081,0.13818129897117615
101082,0.08152148872613907
101083,0.03621163219213486
101084,0.1600722074508667
101085,0.014241478405892849
101086,0.09587376564741135
101088,0.02841866761445999
101089,0.03325589373707771
101091,0.05123785883188248
101093,0.2570379078388214
101094,0.05140804871916771
101095,0.02679934911429882
101096,0.4602337181568146
101098,0.07967110723257065
101100,0.040484048426151276
101101,0.10703308135271072
101102,0.024279581382870674
101103,0.051746439188718796
101104,0.04566717892885208
101105,0.13604915142059326
101106,0.17552760243415833
101108,0.055382151156663895
101109,0.17484411597251892
101110,0.040355779230594635
101111,0.04762270301580429
101112,0.028637701645493507
101113,0.03234213963150978
101114,0.02976308949291706
101115,0.05379611253738403
101116,0.04903293028473854
101117,0.05479991436004639
101119,0.026373427361249924
101120,0.03771376237273216
101121,0.25810134410858154
101122,0.07048440724611282
101123,0.012059931643307209
101124,0.05718984827399254
101127,0.19804860651493073
101129,0.01865576021373272
101130,0.026630138978362083
101131,0.08547540754079819
101132,0.023817744106054306
101133,0.03342403098940849
101134,0.04542771726846695
101135,0.08652299642562866
101137,0.04499189183115959
101138,0.039498165249824524
101139,0.03027861751616001
101141,0.03626302629709244
101142,0.41587311029434204
101143,0.03491571918129921
101144,0.061114247888326645
101145,0.03799906373023987
101146,0.13297688961029053
101147,0.24883794784545898
101148,0.06441846489906311
101150,0.17533384263515472
101151,0.030715711414813995
101152,0.03741952404379845
101153,0.12230399250984192
101154,0.0138291260227561
101155,0.04096716642379761
101156,0.024183455854654312
101157,0.012691164389252663
101158,0.14285019040107727
101159,0.2257106900215149
101161,0.06338334083557129
101162,0.05523541569709778
101163,0.0655125305056572
101164,0.06841950863599777
101165,0.017404768615961075
101166,0.08698133379220963
101167,0.039258915930986404
101168,0.049292612820863724
101170,0.06006992980837822
101171,0.06321290135383606
101172,0.020252453163266182
101173,0.10296399146318436
101174,0.030892401933670044
101175,0.03902803361415863
101176,0.0839138999581337
101177,0.040124036371707916
101178,0.02896944060921669
101179,0.18582306802272797
101180,0.07134504616260529
101182,0.053222641348838806
101183,0.40566566586494446
101184,0.1488676518201828
101185,0.024886373430490494
101187,0.08940230309963226
101188,0.01372779905796051
101189,0.01563890650868416
101191,0.12172175943851471
101192,0.05490511283278465
101195,0.09627560526132584
101196,0.04841824993491173
101197,0.1808907836675644
101199,0.08336327224969864
101201,0.13231989741325378
101202,0.289004385471344
101203,0.11103365570306778
101205,0.259592741727829
101206,0.03876049444079399
101207,0.07160691916942596
101208,0.1422235667705536
101209,0.02481868490576744
101210,0.05036810413002968
101212,0.12362390756607056
101214,0.020123155787587166
101215,0.03503617271780968
101216,0.03068908303976059
101217,0.06966815143823624
101218,0.048454150557518005
101219,0.016382381319999695
101220,0.0289765652269125
101221,0.10105489194393158
101222,0.0233136136084795
101224,0.02050608955323696
101226,0.038684144616127014
101227,0.024893080815672874
101228,0.047889113426208496
101229,0.17045918107032776
101230,0.01764843985438347
101231,0.11900028586387634
101232,0.0650433748960495
101233,0.00969353411346674
101234,0.19763876497745514
101235,0.04513845965266228
101236,0.010066975839436054
101238,0.19030067324638367
101239,0.1651192158460617
101240,0.020864369347691536
101241,0.18101456761360168
101242,0.06845416128635406
101245,0.35521450638771057
101246,0.031081726774573326
101247,0.044872086495161057
101248,0.03197938948869705
101249,0.04169600456953049
101250,0.04343005269765854
101251,0.04672817885875702
101252,0.03029724396765232
101253,0.022650692611932755
101254,0.18743838369846344
101255,0.040325310081243515
101256,0.10755550861358643
101257,0.06136029213666916
101260,0.06364011019468307
101261,0.16660574078559875
101262,0.01177042443305254
101263,0.11646679788827896
101264,0.013142473064363003
101265,0.06262798607349396
101266,0.1007896289229393
101267,0.10121481120586395
101270,0.04320862144231796
101272,0.00973445363342762
101273,0.028821295127272606
101274,0.04658063128590584
101275,0.1088341623544693
101276,0.5304924249649048
101277,0.32608431577682495
101278,0.02108447626233101
101280,0.06114538758993149
101282,0.02687385119497776
101283,0.11791567504405975
101284,0.082502581179142
101285,0.10093118250370026
101286,0.16137361526489258
101288,0.027203677222132683
101289,0.03244204819202423
101290,0.06179817020893097
101291,0.0893600732088089
101293,0.07031276077032089
101295,0.08541572093963623
101298,0.047116611152887344
101300,0.25499388575553894
101302,0.17699061334133148
101303,0.15490220487117767
101304,0.06778953969478607
101306,0.27791211009025574
101307,0.06383592635393143
101309,0.05642333999276161
101310,0.012117885984480381
101311,0.0431680865585804
101312,0.142264261841774
101313,0.05771194025874138
101314,0.047481685876846313
101315,0.038830872625112534
101316,0.04036470130085945
101317,0.02411668747663498
101319,0.06184285134077072
101320,0.062128882855176926
101321,0.030288727954030037
101322,0.0676371306180954
101323,0.041690893471241
101324,0.06589818745851517
101325,0.017402224242687225
101326,0.034599196165800095
101328,0.03500741720199585
101330,0.015854904428124428
101331,0.046765733510255814
101333,0.08115606009960175
101334,0.018347132951021194
101335,0.0475580058991909
101336,0.06554608047008514
101338,0.2128669023513794
101339,0.04765532165765762
101340,0.23101378977298737
101341,0.014340655878186226
101342,0.2583331763744354
101344,0.08664697408676147
101347,0.021019887179136276
101348,0.06322693824768066
101349,0.0464571975171566
101350,0.1470470130443573
101351,0.026197023689746857
101352,0.07051468640565872
101357,0.030826417729258537
101358,0.06574494391679764
101359,0.1351843923330307
101360,0.26568731665611267
101361,0.12440455704927444
101364,0.039801549166440964
101369,0.06467079371213913
101370,0.27980634570121765
101371,0.2430196851491928
101372,0.008905085735023022
101373,0.14263556897640228
